position,query,snippet_highlighted_words,rich_snippet_list,snippet,link
37,Casual Dress,[],[],"Online shopping from a great selection at Clothing, Shoes & Jewelry Store.",https://www.amazon.com/Womens-Casual-Dresses-Silvers/s?keywords=Women%27s+Casual+Dresses&rh=n%3A2346727011%2Cp_n_size_browse-vebin%3A2343362011&c=ts&ts_id=2346727011
38,Casual Dress,['casual dresses'],[],"Discover the latest casual dresses online at Showpo. 1000+ styles with new drops daily. FREE & fast shipping on orders $75+, Afterpay and easy returns.",https://www.showpo.com/us/dresses/casual-dresses/
39,Casual Dress,['Casual Dresses'],[],Free shipping and returns on Women's Casual Dresses at Nordstrom.com.,https://www.nordstrom.com/browse/women/clothing/dresses?filterByOccasion=casual
40,Casual Dress,['Casual Dresses'],[],Free shipping and returns on White Casual Dresses for Women at Nordstrom.com. ... Free Delivery. Golden Hour Smocked Bodice Cotton Maxi Dress. Free People ...,https://www.nordstrom.com/browse/women/clothing/dresses/casual-dresses?filterByColor=white
41,Casual Dress,['Casual Dresses'],[],Shop for Womens Casual Dresses in Womens Dresses. Buy products such as Women's Long Sleeve Scoop Neck Button Side Tunic Dress at Walmart and save.,https://www.walmart.com/browse/clothing/womens-casual-dresses/5438_133162_3074670_4967449
42,Casual Dress,"['casual', 'dresses']",[],"Discover the style and ease of casual and day dresses from Bloomingdale's. Free shipping and returns available, or buy online and pick up in ...",https://www.bloomingdales.com/shop/womens-apparel/day-casual-dresses?id=1005208
43,Casual Dress,[],"['Lace-trimmed Shirt Dress', 'Square-necked Dress', 'Voluminous Ruffle-trimmed Dress', 'Rib-knit dress', 'Ribbed Mock-turtleneck Dress', 'Rib-knit Dress', 'Shirt Dress', 'Linen-blend Dress with Collar', 'MAMA Bouclé Dress']",None,https://www2.hm.com/en_us/women/occasion/casual-wear/dresses.html
44,Casual Dress,['Dress'],[],Price and other details may vary based on product size and color. Amazon Essentials Women's Short-Sleeve Waisted Maxi Dress (Available in Plus Size).,https://www.amazon.com/Womens-Casual-Dresses-Greys/s?keywords=Women%27s+Casual+Dresses&rh=n%3A2346727011%2Cp_n_size_browse-vebin%3A2343354011&c=ts&ts_id=2346727011
45,Casual Dress,"['Dress Casual', 'Dress']",[],Price and other details may vary based on product size and color. GRACE KARIN Women's Summer Mini Dress Casual Short Sleeve V Neck Swiss Dot Dress Flowy A.,https://www.amazon.com/Womens-Casual-Dresses-Golds/s?keywords=Women%27s+Casual+Dresses&rh=n%3A2346727011%2Cp_n_size_browse-vebin%3A2343353011&c=ts&ts_id=2346727011
46,Casual Dress,['casual dresses'],[],"Online shopping for Flowy casual dresses from a great selection at Clothing, Shoes & Jewelry Store.",https://www.amazon.com/Flowy-casual-dresses-Clothing-Shoes-Jewelry/b?ie=UTF8&node=21303217011
47,Casual Dress,['casual dresses'],[],Shop the latest styles of women's casual dresses from your favorite designer labels at Neiman Marcus. Enjoy free shipping and free returns!,https://www.neimanmarcus.com/c/womens-clothing-clothing-dresses-casual-cat30870735
48,Casual Dress,"['Casual wear', 'Casual wear']",[],"Casual wear is a Western dress code that is relaxed, occasional, spontaneous and suited for everyday use. Casual wear became popular in the Western world ...",https://en.wikipedia.org/wiki/Casual_wear
49,Casual Dress,['Casual Dresses'],[],Free shipping and returns on Black Casual Dresses for Women at Nordstrom.com. ... Boxy Ribbed Funnel Neck Long Sleeve Dress (Regular & Petite). Topshop ...,https://www.nordstrom.com/browse/women/clothing/dresses/casual-dresses?filterByColor=black
50,Casual Dress,['casual dress'],[],Dress up your day with these beautiful day dress & sundresses from Free People. Pick a crochet day dress or an adorable casual dress for your next Sunday ...,https://www.freepeople.com/casual-dresses/
51,Casual Dress,['casual dresses'],[],Shop cute casual dresses for everyday wear! FREE Standard Shipping on all orders & returns of $65 or more!,https://www.francescas.com/category/dresses/casual-dresses
52,Casual Dress,"['Casual Dresses', 'casual dress']",[],"Juniors Casual Dresses. Get ready to look your best in a brand new, festive juniors' casual dress from Kohl's! Available in a wide range of styles, looks, ...",https://www.kohls.com/catalog/juniors-casual-dresses-clothing.jsp?CN=Gender:Juniors+Occasion:Casual+Category:Dresses+Department:Clothing
53,Casual Dress,"['casual', 'dresses', 'dresses', 'wear']",[],"Keep it casual with our everyday dresses, including short- and long-sleeved dresses that you can wear to work and play. Sign up for 15% off your first ...",https://shopthemint.com/collections/casual-dresses
54,Casual Dress,['Casual Dresses'],[],Free shipping and returns on Red Casual Dresses for Women at Nordstrom.com. ... Free Delivery. Golden Hour Smocked Bodice Cotton Maxi Dress. Free People ...,https://www.nordstrom.com/browse/women/clothing/dresses/casual-dresses?filterByColor=red
55,Casual Dress,['Casual Dresses'],[],Free shipping and returns on Pink Casual Dresses for Women at Nordstrom.com. ... Free Delivery. Golden Hour Smocked Bodice Cotton Maxi Dress. Free People ...,https://www.nordstrom.com/browse/women/clothing/dresses/casual-dresses?filterByColor=pink
56,Casual Dress,"['Dresses', 'Casual', 'Dress', 'Dress', 'Casual']",[],SimpleFun Summer Dresses for Women Beach Floral Tshirt Sundress Casual Pockets Boho Tank Dress · OURS Floral Maxi Dress for Women Sleeveless Casual Summer ...,https://www.amazon.com/Summer-Dresses-Women-Under-12/s?k=Summer+Dresses+for+Women+Under+%2412
57,Casual Dress,['casual dresses'],[],"Casual has never looked so stylish. Shop our collection of casual dresses, from ditsy floral prints to minimalist chic day dresses. Shop PLT now.",https://www.prettylittlething.us/clothing/dresses/casual-dresses.html
58,Casual Dress,['casual dresses'],[],Shop for the best casual dresses and jumpsuits for women at maurices! Sign up for emails and save 15% off of your first order!,https://www.maurices.com/p/clothing/dresses-jumpsuits/casual-dresses/N-11904
59,Casual Dress,['casual dresses'],[],"Oct 5, 2022 - Explore Kiley Kelly's board ""Cute casual dresses"" on Pinterest. See more ideas about dresses, cute outfits, dress to impress.",https://www.pinterest.com/kidawn121999/cute-casual-dresses/
60,Casual Dress,"['Casual', 'Dress', 'Dresses', 'Casual', 'Dress']",[],Amazon.com: Casual Winter Dress. ... PRETTYGARDEN 2023 Fashion Fall Dresses for Women Casual Long Sleeve Belted Party Bodycon Sheath Pencil Dress.,https://www.amazon.com/Casual-Winter-Dress/s?k=Casual+Winter+Dress
61,Casual Dress,['casual dress'],[],"Shop casual dress at Saks. Enjoy free shipping and returns, and discover new arrivals from today's top brands.",https://www.saksfifthavenue.com/style/casual-dress
62,Casual Dress,['casual dresses'],[],Create your moment in ModCloth's cool collection of casual dresses! All are sizes loved at ModCloth. Find your perfect size from 00-28!,https://modcloth.com/collections/casual-dresses
63,Casual Dress,['casual dress'],[],"A casual dress code helps to set a framework for interpretation. The word 'casual' means relaxed and informal, so clothing is correspondingly functional and ...",https://www.blacksocks.com/en/casual
64,Casual Dress,[],"['RHINESTONE STRAP SLIP DRESS', 'BELTED ANIMAL PRINT DRESS', 'DRAPED DRESS', 'SHORT SOFT DRESS', 'LACE INSERT MINI DRESS', 'PRINTED SHORT DRESS', 'PRINTED TULLE DRESS', 'FAUX SUEDE MINI DRESS', 'LONG PRINT DRESS']",None,https://www.zara.com/us/en/woman-dresses-casual-l4480.html
65,Casual Dress,"['dresses', 'dresses', 'dresses']",[],"Shop women's dresses for any occasion from White House Black Market. Find sheath dresses, shift dresses, maxi's and more. Free shipping for all WHBM rewards ...",https://www.whitehouseblackmarket.com/store/category/casual+dresses/cat8169279/
66,Casual Dress,['casual dresses'],[],"Shop the widest range of trending casual dresses online now at Princess Polly! Enjoy Fast Shipping & Easy Returns. Buy now, pay later with Afterpay.",https://us.princesspolly.com/collections/casual-dresses
67,Casual Dress,['Casual Dresses'],[],YATHON Casual Dresses for Women Sleeveless Cotton Summer Beach Dress A Line Spaghetti Strap Sundresses with Pockets · Size Guide · Product Details · About this ...,https://www.amazon.com/YATHON-Dresses-Sleeveless-Spaghetti-Sundresses/dp/B0895GRVYV
68,Casual Dress,['Casual Dresses'],[],Shop for Girl's Casual Dresses at Amazon.com. Eligible for free shipping and free returns.,https://www.amazon.com/Girls-Casual-Dresses/b?ie=UTF8&node=2412711011
69,Casual Dress,"['dresses', 'Casual', 'Dress']",[],Shop a wide selection of women's dresses at Amazon.com. ... Lrady Womens Casual Shirt Dress High Low Irregular Hem Ruched Blouse Asymmetrical Peplum Long ...,https://www.amazon.com/Dresses/b?ie=UTF8&node=1045024
70,Casual Dress,"['Casual', 'Dress', 'Dresses']",[],"Buy AnotherChill Women's Casual Lounge Slip Long Dress Sexy Sleeveless Backless Bodycon Maxi Dresses 2022 Spring Slim Elegant (Black, XX-Small) and other ...",https://www.amazon.com/AnotherChill-Sleeveless-Backless-Bodycon-Dresses/dp/B09V2SJ2QH
71,Casual Dress,['Casual Dress'],[],Buy Women Spring Summer Short Sleeve Travel Midi Knee Length Casual Dress Blue S and other Dresses at Amazon.com. Our wide selection is elegible for free ...,https://www.amazon.com/Simier-Fariry-Womens-Teacher-Pockets/dp/B094Z72KTW
72,Casual Dress,"['Casual dress', 'casual wear']",[],"Casual dress code refers to clothing that is informal and comfortable, yet clean and professional. It's best to go with nicer casual wear and avoid the baggier ...",https://emilypost.com/advice/attire-guide-dress-codes-from-casual-to-white-tie
73,Casual Dress,['Casual Dresses'],[],Free shipping and returns on Midi Casual Dresses for Women at Nordstrom.com. ... Boxy Ribbed Funnel Neck Long Sleeve Dress (Regular & Petite). Topshop ...,https://www.nordstrom.com/browse/women/clothing/dresses/casual-dresses?filterByLength=midi
74,Casual Dress,['Casual Dresses'],[],"BCBGMAXAZRIA Casual Dresses are perfect for spending a day at the office or a casual evening out in effortless style. Shop online for a chic, go-anywhere ...",https://bcbg.com/collections/bcbgmaxazria-casual-dresses
75,Casual Dress,"['Casual Dress', 'casual dresses']",[],"A Casual Dress for Any Season. Our collection of long sleeve casual dresses for women currently includes must-haves like sheath dresses, drop-waist styles, ...",https://www.kohls.com/catalog/womens-casual-long-sleeve-dresses-clothing.jsp?CN=Gender:Womens+Occasion:Casual+SleeveLength:Long%20Sleeve+Category:Dresses+Department:Clothing
76,Casual Dress,"['Dress', 'Dress', 'Casual', 'Dresses']",[],PRETTYGARDEN Women's Elegant Long Lantern Sleeve Short Dress Crewneck Tie Waist Knit Cocktail Dress · BTFBM Women Casual Fall Dresses V Neck Tie Neck Long Sleeve ...,https://www.amazon.com/casual-fall-dresses-women/s?k=casual+fall+dresses+for+women
77,Casual Dress,['Dresses Casual'],[],"Dresses Casual at REVOLVE with free 2-3 day shipping and returns, 30 day price match guarantee.",https://www.revolve.com/dresses-casual/br/af5cbc/
78,Casual Dress,"['dresses', 'dresses', 'dresses', 'casual']",[],"Shop Ann Taylor to find stylish dresses that work for any occasion. Discover work-appropriate dresses, fun feminine dresses, casual everyday styles and ...",https://www.anntaylor.com/dresses/cata000012
79,Casual Dress,['casual dresses'],[],"When it comes to dressing casually, you can't go wrong with a cute dress! Shop our collection of casual dresses and get 50% off your 1st order!",https://www.tobi.com/dresses/casual-dresses
80,Casual Dress,"['Dresses', 'Dress']",[],Shop Everyday Dresses Collection from Fashion Nova. ... Elana Double Strap Mini Dress - Chocolate. $8.00. Nova Deals Starting @ $5 ! Prices As Marked.,https://www.fashionnova.com/collections/everyday-dresses
81,Casual Dress,"['Casual dress', 'casual dress']",[],Casual dress is most men's default look but that doesn't mean it requires no effort. These are 6 casual dress rules all modern men should ...,https://www.fashionbeans.com/article/casual-dress-for-men/
82,Casual Dress,[],"['Tiered Dress with Hardware', 'Tie Shoulder Dress', 'Greta Dress', 'Rumi Dress', 'Olamide Dress', 'Fresco Dress', 'Victoria Dress', 'Lima Ranas Maxi Dress', 'V Sweater Dress', 'The Herd Dress', 'Shredded Relaxed Midi Dress', 'Lia Dress']",None,https://www.shopbop.com/clothing-dresses-casual/br/v=1/13359.htm
83,Casual Dress,['casual dress'],[],"Check out our casual dress selection for the very best in unique or custom, handmade pieces from our dresses shops.",https://www.etsy.com/market/casual_dress
84,Casual Dress,['Casual Dresses'],[],"The ultimate collection of Indo-Western Casual Dresses, Tops, and Pants for women is online on Utsav Fashion. Show off your sophisticated style ...",https://www.utsavfashion.com/indowestern/casual
85,Casual Dress,['Casual Dress'],[],"Buy BTFBM Women Casual Dress Crew Neck Ruched Summer Sleeveless Tank Bodycon Shirt Short Mini Dresses (Airy Blue, Small, s) and other Club & Night Out at ...",https://www.amazon.com/BTFBM-Casual-Sleeveless-Bodycon-Dresses/dp/B08B7VV8JP
86,Casual Dress,"['Dress', 'Casual']",[],Dress · Sweater. RESULTS. Price and other details may vary based on product size and color. MIHOLL Women's Long Sleeve Tops Lace Casual Loose Blouses T ...,https://www.amazon.com/Casual-Outfits/s?k=Casual+Outfits
87,Casual Dress,"['casual dresses', 'casual dresses']",[],"Shop Women's Plus Size casual dresses, summer dresses, shirt dresses & more at Torrid. Find gorgeous styles of casual dresses in black, blue, pink, ...",https://www.torrid.com/clothing/dresses/shop-by-occasion/casual/
88,Casual Dress,"['dresses', 'casual', 'Dress', 'dress']",[],"Maxi dresses are the perfect go-to options for daytime style and casual weekends! Join the Midi Dress Trend. Looking for a flattering, mid-length dress fit for ...",https://www.kohls.com/catalog/womens-dresses-clothing.jsp?CN=Gender:Womens+Category:Dresses+Department:Clothing
89,Casual Dress,['Casual Dresses'],[],Enjoy free shipping and easy returns every day at Kohl's. Find great deals on Girls Casual Dresses at Kohl's today!,https://www.kohls.com/catalog/girls-casual-kids-dresses-clothing.jsp?CN=Gender:Girls+Occasion:Casual+AgeAppropriate:Kids+Category:Dresses+Department:Clothing
